epoch36     epoch50
74.33123	100.21261
12.64797	42.64507
17.55768	32.44327
38.84180	25.35053
16.66500	28.29577
17.67462	9.20738
35.37273	41.74555
-3.22226	10.38261
-7.30982	-10.13979
6.50136	-7.55010
-0.98820	-0.02603
-43.50587	-55.79470
6.12102	10.88811
5.12064	16.61194
-24.37864	-19.41774
-45.21140	-56.03636
-26.41510	-35.44011
12.58909	-5.85668
-57.68627	-63.90726
4.09031	4.24608
13.75865	20.65962
-5.65695	-11.53079
-35.05605	-37.09036
-63.03725	-63.24889
3.98639	1.40011
-11.19822	-16.58847
10.57909	3.20984
11.60582	9.41165
9.92939	10.19318
-44.61684	-40.74749
10.03173	-1.77615
12.33336	3.12647
-2.72378	-13.39193
19.42255	21.96628
10.49733	-2.38548
-13.23491	-6.14658
-23.39779	-5.86980
-44.98882	-39.09156
-57.71778	-70.26448
-21.67045	-16.20029
-48.25455	-52.61297
-26.09474	-15.91579
-16.16675	-6.45503
-26.59401	-23.38957
2.37731	-15.35157
-34.29304	-33.29963
-15.66794	-17.98085
5.05536	-13.48544
23.90957	17.68708
61.56570	44.66720
12.68655	9.74926
-8.91534	-12.57277
20.72807	8.99175
-14.95636	-12.17337
2.74433	-13.46041
-6.08307	-6.17249
-7.09729	-11.56756
-9.15956	-5.12776
-13.53620	-6.77057
-4.87859	-8.93001
-12.03154	-4.89956
0.81995	13.70023
-89.95896	-102.42007
-23.25524	-31.74598
-52.40047	-65.57413
-8.87497	-5.40498
2.12879	19.03215
-22.50810	-21.95865
12.87585	5.42830
11.38113	6.84728
-11.38087	-7.10642
-5.87235	11.67194
0.99747	-1.71474
-29.08228	-16.70483
-5.79380	-15.03806
-6.37344	-11.18525
1.33951	-1.83410
1.89251	-8.31252
-20.57861	-20.12061
-14.77796	-7.99935
13.26394	6.60686
-17.29155	-15.58070
-3.36207	-4.62745
11.48498	-2.41540
-17.46622	-20.00581
-23.68382	-1.08309
-55.77477	-47.35113
-10.51391	-13.33313
-32.07985	-34.54657
-3.95301	5.15031
-41.14167	-36.56773
-15.75110	-18.90354
-28.98703	-22.22161
-16.85616	-5.61437
-40.03251	-45.99844
-32.41952	-17.50209
24.81560	34.32648
16.87583	26.35559
67.73408	85.30872
26.76908	25.26500
12.96952	24.02327
19.73254	14.79711
14.18629	4.54871
5.44800	-2.23982
3.29280	4.09755
-0.82775	-12.99743
9.48122	8.04657
0.63996	-1.73737
10.80183	11.33870
21.47963	12.09894
5.62566	4.59677
-65.07650	-75.71588
-4.55244	2.17604
15.71062	7.76507
11.92797	11.58095
-0.00849	-4.48439
11.12255	3.68706
2.70929	1.31386
27.91968	20.01768
12.97764	13.70427
-27.29166	-2.76357
-12.11117	4.84014
9.66090	3.66395
10.02460	10.68944
10.01083	11.55543
1.77979	6.38879
11.25971	6.11517
8.11756	27.42017
8.55963	18.32412
-11.81990	-0.32181
9.26512	-8.22026
-2.51316	-6.05175
-26.84817	-20.21489
10.48522	12.88151
-7.05944	-8.72892
11.45560	2.82537
27.54957	27.19071
-4.41063	5.13389
-0.98778	0.01168
21.76405	15.86511
14.47263	9.66747
1.05808	9.49146
-7.35057	-6.16886
-1.82595	1.53120
21.48342	5.49464
-1.66894	-12.72027
12.06435	12.93727
92.03462	62.38981
29.86219	21.85539
0.40193	7.36549
7.00200	0.26277
3.38581	-4.10528
-38.03699	-37.91143
-30.62707	-15.25064
-14.77270	-10.82715
-75.92130	-80.61056
-15.79302	-26.95077
-5.04695	-15.56019
8.46360	13.76319
-35.05098	-31.18322
-24.09762	-31.91361
13.58205	0.13437
-22.78928	-1.54116
-4.39367	0.12730
1.62863	14.31697
5.81510	7.31452
-1.29968	6.33479
-65.62619	-56.28836
-32.93910	-23.03004
0.78247	-8.80827
-21.48446	-21.28732
11.44545	12.28900
-21.71788	-2.30753
15.28841	7.29157
-5.19948	-5.36585
24.44379	18.89558
22.01020	39.23662
-19.34681	-22.68279
-0.56430	-5.36504
-68.62048	-74.31364
-32.12852	0.16394
-25.72082	-13.75278
-43.21153	-47.68804
-15.77287	-14.19798
48.57526	45.07927
-9.98064	-3.25641
-102.45082	-96.77543
-42.27757	-39.21677
4.38496	9.98327
-26.23256	-37.43339
-22.32424	-20.11687
-3.55470	-6.76989
-2.79628	-5.83822
-15.78220	-13.22323
1.60679	-17.88874
9.48097	-11.44843
62.85143	60.39930
-53.15075	-57.94501
-25.07458	-13.25884
-25.95879	-21.24422
-18.91036	-16.60595
-36.09728	-31.68558
-9.86495	-20.79743
-47.18048	-42.55651
-11.50873	-21.79644
-6.23478	-16.03025
-2.33504	1.18365
-38.86418	-40.96844
-28.32652	-29.83640
-31.10393	-33.97810
-19.10839	-20.38961
-29.99484	-39.52452
-42.38056	-47.39027
-31.04846	-16.57725
4.74344	-15.81147
-83.13927	-84.91119
-37.31841	-38.21874
-45.92927	-47.47134
-31.56391	-38.59235
-18.67419	-14.88807
-34.20172	-45.40823
-15.62229	-14.18969
-29.88324	-26.23154
-1.00576	-9.88316
2.74659	1.55316
-13.21106	-7.46494
-29.52889	-28.77530
-46.94399	-47.96700
-54.25002	-39.27059
-61.97663	-55.17108
-3.57191	-10.23533
-16.40095	-25.07800
-29.01867	-24.09511
-18.17955	-22.34084
-46.77898	-47.37675
-93.78686	-107.21902
-39.63905	-36.40041
-55.93186	-62.42566
-16.88463	-17.75349
-26.26709	-27.97275
28.80551	18.40757
10.86941	0.01072
23.71472	23.21238
13.01808	18.29373
20.27417	2.85088
55.82748	39.60384
13.09781	12.73776
1.33591	10.51456
21.10257	23.84089
6.33036	15.65484
18.05514	15.10658
12.04219	12.26014
16.34428	14.86164
15.52783	19.95181
29.79969	28.38414
24.32123	16.82494
22.45460	26.38156
11.83826	17.62351
8.52168	3.12233
9.88582	9.74208
-30.90831	-27.47032
7.95498	9.40482
17.66874	24.40592
24.38737	21.38153
-4.69210	-9.37962
11.67422	5.38808
15.03115	16.40379
17.61993	11.25728
21.62473	28.53821
-17.99664	0.76741
10.13703	12.15221
16.55478	17.35084
12.58182	14.63625
5.22282	11.19889
7.13035	10.40719
10.92720	9.72806
11.74841	9.90339
12.87669	26.70359
16.55757	15.32518
12.30667	12.77101
30.45663	34.38670
8.81041	13.03383
10.46401	19.28320
11.52516	15.03070
16.49005	19.37630
-8.78172	-12.54900
26.77158	16.65829
8.68595	15.51430
3.71409	-0.52421
-1.66130	0.53827
5.67974	10.39009
3.52727	0.43229
11.64254	-0.35827
-35.07011	-33.72453
53.66916	47.92198
-16.37523	-16.81324
-23.36038	-20.99453
-5.36022	-3.73873
-19.55592	-22.80914
-21.36983	-44.15784
-13.30007	-9.76184
-8.08915	-7.25581
-21.73262	-23.37098
-10.29814	-12.11349
-13.78691	-15.18556
-19.25872	-9.36333
15.44952	-1.07077
-39.89609	-32.69714
-47.48505	-54.13954
-22.01410	-26.04390
-20.14625	-12.84066
-16.91421	-16.17278
-7.03001	-21.98331
-58.99174	-72.42381
-46.26154	-40.93295
-14.79283	-15.68038
-16.83077	-11.33908
-23.55089	-17.36964
-22.27466	-23.79928
-35.10295	-27.18379
18.31004	10.88490
-33.65512	-30.50536
-14.57989	-10.05201
-61.70418	-63.60140
-40.40574	-20.06063
-24.42414	-24.97865
-42.58090	-53.52610
-9.82559	-18.09325
6.46842	13.30550
-17.14853	-18.22403
-22.18611	-25.24061
-23.83473	-26.46931
-19.03396	-14.65476
-22.01329	-14.99032
-30.01131	-35.88861
-14.56039	-12.35665
10.94515	15.27804
3.79581	7.14539
-2.63373	2.18717
-4.33508	0.35828
-6.90409	-9.47242
-2.55508	2.65732
9.81176	10.60405
30.99472	41.61494
-17.47962	-23.45861
